employee_id,fullname,nip,years_of_service_months,company,area,position,department,division,directorate,grade,education,major,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki
EMP100124,Maya Nabila Salsabila,614276.0,52,PT VASKA Wellness,Store,Data Analyst,Marketing,Talent Management,HR & Corp Affairs,III,D3,Design,38.0,84.0,DC,dominant-conscientious,ESFP,109.51351351351352,27.464839094159714,8
EMP100125,Nabila Lestari Santoso,500320.0,45,PT VASKA Wellness,Store,Sales Supervisor,Finance,Product Dev,HR & Corp Affairs,V,D3,Business,28.0,72.0,DC,dominant-conscientious,ENTP,109.51351351351352,30.0,6
EMP100126,Vania Siregar,549217.0,67,PT Lumo Cosmetics Asia,Store,Sales Supervisor,Operations,Digital Marketing,Technology,V,S2,Economics,86.0,53.0,DS,dominant-steadiness,ISFP,120.0,24.0,1
EMP100127,Lestari Gunawan,809952.0,26,PT Aurora Beauty Indonesia,Plant,Supply Planner,Marketing,Digital Marketing,Commercial,V,S2,Statistics,20.0,65.0,CI,conscientious-influencer,Unknown,109.51351351351352,27.464839094159714,1
EMP100128,Ahmad Siregar,282135.0,58,PT Aurora Beauty Indonesia,Distribution,HRBP,R&D,Sales,HR & Corp Affairs,IV,S1,Economics,70.0,69.0,DC,dominant-conscientious,ESTP,117.0,38.0,3
EMP100129,Dian Utama Kusuma,445242.0,17,PT Mandala Distribution Center,Store,Data Analyst,Finance,Digital Marketing,Commercial,IV,S2,Design,64.0,40.0,CS,conscientious-steadiness,ENTP,109.0,28.0,3
EMP100130,Citra Rahmawati,328046.0,68,PT VASKA Wellness,Plant,Brand Executive,Finance,Operations,Technology,III,SMA,Economics,39.0,80.0,CD,conscientious-dominant,INTP,84.0,24.0,9
EMP100131,Ayunda Adi Hartanto,190746.0,58,PT Aurora Beauty Indonesia,Distribution,HRBP,Operations,Sales,Commercial,V,S2,Economics,51.0,47.0,DS,dominant-steadiness,ESTP,102.0,24.0,2
EMP100132,Maya Ramadhan,378744.0,46,PT Aurora Beauty Indonesia,HQ,Data Analyst,Operations,Sales,HR & Corp Affairs,V,S1,Statistics,66.0,59.0,SI,steadiness-influencer,ISFP,118.0,33.0,8
EMP100133,Rendra Handayani,851667.0,30,PT VASKA Wellness,HQ,HRBP,HR,Digital Marketing,Technology,III,S2,Business,44.0,89.0,CI,conscientious-influencer,ENTP,104.0,39.0,4
EMP100134,Rifqi Wijaya,526403.0,61,PT Mandala Distribution Center,HQ,Sales Supervisor,IT,Talent Management,HR & Corp Affairs,III,D3,Psychology,33.0,89.0,CS,conscientious-steadiness,INTJ,119.0,22.0,6
EMP100135,Indra Wijaya Ridwan,738691.0,14,PT Aurora Beauty Indonesia,Plant,HRBP,Finance,Talent Management,Technology,III,D3,Statistics,87.0,64.0,CI,conscientious-influencer,INFP,113.0,27.0,7
EMP100136,Maya Pradana,517117.0,76,PT Lumo Cosmetics Asia,HQ,Data Analyst,HR,Operations,Commercial,III,D3,Statistics,45.0,53.0,ID,influencer-dominant,ESFJ,131.0,26.0,10
EMP100137,Rizky Jatmiko Hasibuan,553122.0,124,PT Aurora Beauty Indonesia,HQ,Brand Executive,Operations,Sales,HR & Corp Affairs,III,D3,Business,73.0,32.0,DC,dominant-conscientious,ESFJ,125.0,16.0,10
EMP100138,Rani Zulfikar,432483.0,42,PT VASKA Wellness,Distribution,Finance Officer,Marketing,Digital Marketing,HR & Corp Affairs,V,SMA,Psychology,29.0,27.0,IC,influencer-conscientious,ISFJ,109.51351351351352,27.464839094159714,9
EMP100139,Nadia Herlambang,982093.0,78,PT Aurora Beauty Indonesia,HQ,HRBP,Marketing,Operations,Technology,V,S1,Economics,47.0,90.0,IC,influencer-conscientious,ENTP,109.51351351351352,27.464839094159714,8
EMP100140,Yuni Siregar,998756.0,54,PT Mandala Distribution Center,HQ,Supply Planner,IT,Operations,Commercial,III,SMA,Statistics,92.0,73.0,DI,dominant-influencer,ISFP,109.51351351351352,33.0,1
EMP100141,Fitri Utami,861763.0,67,PT Mandala Distribution Center,Plant,Supply Planner,HR,Digital Marketing,Technology,V,S2,Business,91.0,28.0,DC,dominant-conscientious,ENFJ,124.0,29.0,8
EMP100142,Indra Putra,749034.0,64,PT Aurora Beauty Indonesia,Plant,HRBP,Marketing,Digital Marketing,Technology,III,D3,Psychology,98.0,64.0,ID,influencer-dominant,ESTP,109.51351351351352,27.464839094159714,1
EMP100143,Nadia Pramudita Wibowo,895607.0,22,PT Aurora Beauty Indonesia,Plant,Data Analyst,Operations,Product Dev,Technology,IV,S1,Economics,38.0,93.0,IS,influencer-steadiness,ESFP,122.0,21.0,3
EMP100144,Bella Nabila Purnama,423266.0,20,PT VASKA Wellness,HQ,HRBP,HR,Digital Marketing,Technology,IV,S1,Statistics,60.0,58.0,CI,conscientious-influencer,ENFP,109.51351351351352,23.0,8
EMP100145,Novi Purnama,148545.0,41,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,Finance,Sales,Commercial,III,SMA,Psychology,51.0,100.0,SC,steadiness-conscientious,INFP,107.0,31.0,9
EMP100146,Maya Wijaya,249743.0,35,PT VASKA Wellness,Store,Sales Supervisor,Operations,Digital Marketing,HR & Corp Affairs,III,D3,Psychology,90.0,91.0,CS,conscientious-steadiness,INTP,120.0,21.0,9
EMP100147,Hana Ridwan,335078.0,7,PT Mandala Distribution Center,Plant,Supply Planner,HR,Talent Management,Commercial,IV,S1,Statistics,67.0,49.0,IS,influencer-steadiness,ESFJ,109.51351351351352,34.0,5
EMP100148,Galih Zulfikar Hasibuan,703594.0,100,PT VASKA Wellness,Distribution,Brand Executive,Operations,Sales,Commercial,III,SMA,Design,43.0,77.0,IS,influencer-steadiness,INTP,120.0,34.0,2
EMP100149,Teguh Saputra Hasibuan,512914.0,60,PT Mandala Distribution Center,HQ,HRBP,Operations,Operations,Technology,III,SMA,Economics,28.0,28.0,DC,dominant-conscientious,ESTJ,122.0,26.0,7
EMP100150,Hadi Hasibuan,207057.0,69,PT Lumo Cosmetics Asia,Plant,Brand Executive,Operations,Digital Marketing,Commercial,V,S2,Statistics,69.0,77.0,CS,conscientious-steadiness,ENFP,125.0,26.0,4
EMP100151,Wahyu Permadi,332971.0,42,PT Mandala Distribution Center,Distribution,Finance Officer,R&D,Talent Management,Technology,III,SMA,Business,35.0,65.0,DI,dominant-influencer,INTP,123.0,15.0,10
EMP100152,Satya Siregar,645559.0,59,PT Lumo Cosmetics Asia,Store,Data Analyst,HR,Talent Management,Technology,V,S1,Psychology,33.0,67.0,IC,influencer-conscientious,Unknown,93.0,22.0,6
EMP100153,Arif Herlambang,692402.0,66,PT Mandala Distribution Center,Distribution,Finance Officer,HR,Product Dev,Technology,III,S2,Statistics,85.0,73.0,CI,conscientious-influencer,ENFJ,109.51351351351352,31.0,9
EMP100154,Kurnia Maulida,876199.0,39,PT Aurora Beauty Indonesia,HQ,Data Analyst,Finance,Digital Marketing,HR & Corp Affairs,IV,SMA,Engineering,86.0,42.0,ID,influencer-dominant,ESFP,117.0,26.0,10
EMP100155,Citra Jatmiko Siregar,846042.0,74,PT Aurora Beauty Indonesia,Plant,Finance Officer,Marketing,Product Dev,Technology,III,SMA,Design,73.0,57.0,CD,conscientious-dominant,ENTP,109.51351351351352,27.464839094159714,4
EMP100156,Yoga Anugrah Lestari,302014.0,66,PT VASKA Wellness,Distribution,HRBP,IT,Operations,Technology,III,SMA,Business,51.0,58.0,SI,steadiness-influencer,ESFJ,80.0,29.0,7
EMP100157,Maya Zulfikar Purnama,229728.0,15,PT VASKA Wellness,Distribution,Brand Executive,HR,Operations,HR & Corp Affairs,V,D3,Design,34.0,50.0,IC,influencer-conscientious,ISTJ,118.0,24.0,4
EMP100158,Lestari Syahputra,659507.0,20,PT Lumo Cosmetics Asia,Distribution,HRBP,IT,Talent Management,Commercial,V,S1,Statistics,33.0,64.0,SD,steadiness-dominant,INTJ,137.0,23.0,6
EMP100159,Nabila Mahendra,773399.0,45,PT Mandala Distribution Center,Plant,HRBP,Finance,Talent Management,HR & Corp Affairs,V,D3,Psychology,94.0,74.0,CI,conscientious-influencer,INFJ,109.51351351351352,29.0,4
EMP100160,Nugroho Rachman Salsabila,260531.0,83,PT Mandala Distribution Center,Distribution,Brand Executive,R&D,Digital Marketing,HR & Corp Affairs,IV,SMA,Engineering,70.0,90.0,DC,dominant-conscientious,INTP,133.0,25.0,4
EMP100161,Wulan Saputra Pratama,937812.0,78,PT Mandala Distribution Center,HQ,Supply Planner,IT,Talent Management,Technology,III,S1,Engineering,42.0,52.0,CD,conscientious-dominant,Unknown,113.0,20.0,3
EMP100162,Eko Adi Permadi,635327.0,38,PT Lumo Cosmetics Asia,HQ,Sales Supervisor,Operations,Product Dev,Commercial,IV,SMA,Psychology,43.0,93.0,DI,dominant-influencer,ENTP,138.0,22.0,2
EMP100163,Oktavia Pramudita Sinaga,411227.0,74,PT VASKA Wellness,Store,Data Analyst,R&D,Operations,Technology,III,S2,Design,57.0,96.0,IC,influencer-conscientious,ESTP,137.0,28.0,10
EMP100164,Wahyu Iqbal Pratomo,906701.0,81,PT Mandala Distribution Center,Store,Data Analyst,IT,Talent Management,HR & Corp Affairs,III,S1,Psychology,88.0,41.0,IS,influencer-steadiness,ENFJ,109.51351351351352,34.0,9
EMP100165,Kurnia Nugroho,272376.0,18,PT Mandala Distribution Center,Store,Supply Planner,Finance,Talent Management,Commercial,V,S2,Statistics,48.0,39.0,CS,conscientious-steadiness,ENTP,123.0,29.0,5
EMP100166,Wahyu Yulianto,212302.0,34,PT VASKA Wellness,Plant,HRBP,Marketing,Product Dev,Technology,III,S2,Economics,38.0,31.0,IC,influencer-conscientious,ISFP,109.51351351351352,27.464839094159714,10
EMP100167,Eko Zulfikar,595197.0,84,PT Lumo Cosmetics Asia,HQ,HRBP,HR,Talent Management,Technology,III,S2,Design,67.0,21.0,CD,conscientious-dominant,ESTP,119.0,24.0,1
EMP100168,Wahyu Rachman Utami,459611.0,77,PT Aurora Beauty Indonesia,HQ,Finance Officer,HR,Sales,Commercial,V,S1,Economics,33.0,65.0,CI,conscientious-influencer,ISTJ,114.0,34.0,1
EMP100169,Intan Permadi,292727.0,55,PT VASKA Wellness,Store,HRBP,IT,Product Dev,HR & Corp Affairs,IV,S1,Statistics,90.0,43.0,CS,conscientious-steadiness,ESFP,101.0,20.0,3
EMP100170,Dinda Wijaya Zulfikar,889308.0,103,PT Mandala Distribution Center,Store,Brand Executive,Marketing,Digital Marketing,Technology,III,D3,Psychology,55.0,95.0,CI,conscientious-influencer,INFJ,109.51351351351352,27.464839094159714,1
EMP100171,Nadia Yulianto,164530.0,44,PT Aurora Beauty Indonesia,Distribution,Data Analyst,IT,Talent Management,Technology,V,S2,Design,91.0,66.0,IC,influencer-conscientious,ISFJ,136.0,22.0,4
EMP100172,Dinda Ridwan,746866.0,15,PT Lumo Cosmetics Asia,Store,Supply Planner,IT,Operations,Commercial,V,S2,Statistics,77.0,34.0,CI,conscientious-influencer,ENTP,115.0,22.0,10
EMP100173,Ahmad Wijaya,181237.0,81,PT Mandala Distribution Center,Plant,Supply Planner,R&D,Talent Management,HR & Corp Affairs,V,S2,Business,75.0,42.0,ID,influencer-dominant,INTP,109.51351351351352,27.0,2
EMP100174,Ayunda Nabila Ramadhan,137718.0,74,PT Lumo Cosmetics Asia,Store,Sales Supervisor,Marketing,Product Dev,HR & Corp Affairs,IV,S2,Psychology,70.0,77.0,IC,influencer-conscientious,ESFJ,109.51351351351352,27.464839094159714,4
EMP100175,Budi Hasibuan,757262.0,28,PT Aurora Beauty Indonesia,HQ,Data Analyst,Operations,Sales,Commercial,III,SMA,Statistics,30.0,89.0,IC,influencer-conscientious,ESFJ,133.0,25.0,3
EMP100176,Fajar Firmansyah,952140.0,10,PT Lumo Cosmetics Asia,Plant,Supply Planner,IT,Product Dev,Commercial,III,D3,Engineering,54.0,47.0,SD,steadiness-dominant,ENTP,134.0,38.0,6
EMP100177,Rama Mahardika Wijaya,228799.0,19,PT VASKA Wellness,Distribution,Sales Supervisor,R&D,Sales,Commercial,V,S2,Engineering,57.0,28.0,DI,dominant-influencer,INTJ,86.0,28.0,3
EMP100178,Nurlita Siregar,371453.0,56,PT Lumo Cosmetics Asia,Plant,HRBP,Finance,Operations,Technology,III,S1,Economics,73.0,63.0,DI,dominant-influencer,ESFJ,106.0,27.0,2
EMP100179,Andi Santoso,255408.0,41,PT VASKA Wellness,Distribution,Sales Supervisor,Marketing,Talent Management,HR & Corp Affairs,V,S2,Economics,57.0,94.0,SD,steadiness-dominant,ESTJ,109.51351351351352,27.464839094159714,2
EMP100180,Evi Kurniawan,281925.0,44,PT VASKA Wellness,Distribution,Brand Executive,Finance,Digital Marketing,HR & Corp Affairs,III,SMA,Engineering,97.0,58.0,CS,conscientious-steadiness,INTJ,101.0,42.0,10
EMP100181,Dewi Mahardika Salsabila,564954.0,63,PT Aurora Beauty Indonesia,HQ,HRBP,Marketing,Talent Management,Commercial,III,SMA,Economics,57.0,82.0,DC,dominant-conscientious,ESFJ,109.51351351351352,27.464839094159714,8
EMP100182,Joko Kusuma Maulana,980488.0,49,PT Lumo Cosmetics Asia,Plant,HRBP,Marketing,Talent Management,Technology,III,S1,Statistics,27.0,67.0,CD,conscientious-dominant,ENTP,109.51351351351352,27.464839094159714,6
EMP100183,Valdo Herlambang,212000.0,16,PT Aurora Beauty Indonesia,Distribution,Data Analyst,Marketing,Talent Management,HR & Corp Affairs,V,SMA,Statistics,29.0,87.0,CI,conscientious-influencer,INTP,109.51351351351352,27.464839094159714,3
EMP100184,Rizka Pamungkas,270387.0,62,PT Mandala Distribution Center,Plant,Finance Officer,Finance,Talent Management,HR & Corp Affairs,V,S2,Design,26.0,44.0,CS,conscientious-steadiness,ENTJ,113.0,26.0,3
EMP100185,Yuni Anugrah Subekti,360441.0,59,PT Lumo Cosmetics Asia,Distribution,Supply Planner,HR,Sales,HR & Corp Affairs,IV,S2,Business,31.0,68.0,SD,steadiness-dominant,INFJ,109.51351351351352,28.0,3
EMP100186,Rizki Halim,489939.0,59,PT Lumo Cosmetics Asia,Store,Finance Officer,Operations,Product Dev,Technology,IV,S1,Statistics,34.0,44.0,CI,conscientious-influencer,ENTP,128.0,37.0,9
EMP100187,Ayu Tamba,561710.0,39,PT VASKA Wellness,Store,Supply Planner,R&D,Talent Management,HR & Corp Affairs,III,S1,Business,72.0,88.0,CD,conscientious-dominant,ENFP,88.0,23.0,7
EMP100188,Novi Pramudita Syahputra,711579.0,7,PT Lumo Cosmetics Asia,Plant,Brand Executive,Finance,Sales,Technology,V,S2,Business,90.0,92.0,DI,dominant-influencer,INFP,92.0,26.0,4
EMP100189,Andi Ganesha Hartanto,355817.0,78,PT Lumo Cosmetics Asia,Plant,Brand Executive,IT,Operations,HR & Corp Affairs,V,SMA,Statistics,22.0,30.0,CI,conscientious-influencer,ENFJ,129.0,25.0,2
EMP100190,Kartika Santoso,820251.0,45,PT VASKA Wellness,Distribution,Sales Supervisor,R&D,Product Dev,Technology,III,S2,Statistics,88.0,99.0,ID,influencer-dominant,INFP,112.0,19.0,5
EMP100191,Cahyo Wijaya,731090.0,61,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,Finance,Sales,Commercial,III,S1,Engineering,45.0,44.0,SC,steadiness-conscientious,ENFJ,138.0,18.0,6
EMP100192,Yoga Handayani,437723.0,86,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,HR,Talent Management,Technology,IV,S2,Statistics,70.0,35.0,SI,steadiness-influencer,INTP,111.0,34.0,2
EMP100193,Kurnia Anugrah Kurniawan,263702.0,38,PT Mandala Distribution Center,HQ,Sales Supervisor,HR,Digital Marketing,Commercial,III,SMA,Business,26.0,39.0,DI,dominant-influencer,INFJ,134.0,30.0,10
EMP100194,Arif Hasibuan,345752.0,41,PT Lumo Cosmetics Asia,HQ,Brand Executive,IT,Digital Marketing,Commercial,IV,D3,Design,58.0,59.0,CD,conscientious-dominant,ISFP,109.0,34.0,9
EMP100195,Fitri Purnama,395742.0,29,PT Lumo Cosmetics Asia,Plant,Finance Officer,R&D,Digital Marketing,Commercial,IV,SMA,Economics,72.0,27.0,IC,influencer-conscientious,ENFJ,124.0,31.0,8
EMP100196,Kurnia Situmorang,229790.0,34,PT Lumo Cosmetics Asia,Plant,Data Analyst,Marketing,Sales,Commercial,V,SMA,Economics,98.0,73.0,DS,dominant-steadiness,ISFJ,109.51351351351352,27.464839094159714,3
EMP100197,Fitri Santoso,895048.0,15,PT Aurora Beauty Indonesia,Store,HRBP,Operations,Sales,Commercial,V,D3,Economics,51.0,52.0,CI,conscientious-influencer,INFJ,83.0,27.0,1
EMP100198,Citra Baskara Suharto,693575.0,66,PT VASKA Wellness,Store,Brand Executive,HR,Digital Marketing,Technology,IV,D3,Engineering,20.0,30.0,SD,steadiness-dominant,ESTJ,87.0,20.0,9
EMP100199,Valdo Zulfikar Halim,571816.0,70,PT Aurora Beauty Indonesia,Plant,Brand Executive,Operations,Operations,Technology,IV,S2,Engineering,99.0,23.0,CI,conscientious-influencer,Unknown,97.0,24.0,9
EMP100200,Lestari Pratomo,560557.0,46,PT Mandala Distribution Center,Distribution,Sales Supervisor,HR,Operations,HR & Corp Affairs,IV,S1,Economics,24.0,99.0,CI,conscientious-influencer,ISTJ,102.0,25.0,7
EMP100201,Gita Ganesha Santoso,960157.0,29,PT Mandala Distribution Center,HQ,Brand Executive,Operations,Sales,Technology,V,S1,Psychology,39.0,98.0,DC,dominant-conscientious,ISFJ,101.0,31.0,9
EMP100202,Rizky Anugrah Suharto,899344.0,26,PT Lumo Cosmetics Asia,Plant,HRBP,IT,Operations,Commercial,III,D3,Economics,64.0,24.0,SI,steadiness-influencer,ENFP,111.0,21.0,2
EMP100203,Teguh Kusuma Siregar,261676.0,46,PT Aurora Beauty Indonesia,Plant,Brand Executive,Operations,Product Dev,HR & Corp Affairs,III,D3,Engineering,72.0,74.0,CD,conscientious-dominant,ESFP,92.0,29.0,2
EMP100204,Utami Candra Ginting,744103.0,75,PT Aurora Beauty Indonesia,Store,HRBP,Marketing,Talent Management,HR & Corp Affairs,III,S1,Economics,59.0,84.0,CI,conscientious-influencer,ISFJ,109.51351351351352,27.464839094159714,6
EMP100205,Vania Adi Nugroho,360370.0,12,PT Mandala Distribution Center,Plant,Finance Officer,HR,Sales,Commercial,V,S1,Psychology,61.0,36.0,CS,conscientious-steadiness,INFJ,139.0,28.0,5
EMP100206,Sari Pratomo,360509.0,38,PT Aurora Beauty Indonesia,Store,HRBP,R&D,Digital Marketing,HR & Corp Affairs,V,D3,Economics,24.0,40.0,IS,influencer-steadiness,INTJ,115.0,33.0,6
EMP100207,Lestari Qolbi Setiawan,214779.0,54,PT Aurora Beauty Indonesia,HQ,Brand Executive,Finance,Sales,Technology,IV,D3,Economics,62.0,95.0,DI,dominant-influencer,ESTJ,91.0,26.0,7
EMP100208,Hadi Tri Maulida,256506.0,79,PT Lumo Cosmetics Asia,Plant,Brand Executive,R&D,Operations,Technology,IV,D3,Design,92.0,48.0,DI,dominant-influencer,ESFP,89.0,33.0,2
EMP100209,Nugroho Pamungkas,244390.0,45,PT VASKA Wellness,HQ,Supply Planner,R&D,Digital Marketing,HR & Corp Affairs,III,SMA,Psychology,29.0,34.0,IS,influencer-steadiness,ESTJ,126.0,21.0,6
EMP100210,Zaki Jatmiko Sinaga,141771.0,56,PT Aurora Beauty Indonesia,Store,HRBP,Marketing,Digital Marketing,Technology,IV,SMA,Economics,32.0,73.0,ID,influencer-dominant,ISTJ,109.51351351351352,27.464839094159714,7
EMP100211,Dian Tri Pratomo,642425.0,38,PT Lumo Cosmetics Asia,Distribution,Brand Executive,IT,Sales,Technology,III,SMA,Psychology,27.0,69.0,DC,dominant-conscientious,INTJ,135.0,30.0,2
EMP100212,Galih Kurniawan,286882.0,14,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,Operations,Talent Management,Technology,V,S2,Engineering,91.0,31.0,ID,influencer-dominant,INTP,92.0,31.0,8
EMP100213,Rizky Permadi,636241.0,59,PT Mandala Distribution Center,HQ,HRBP,R&D,Operations,HR & Corp Affairs,V,S2,Business,41.0,36.0,DS,dominant-steadiness,ENTJ,94.0,32.0,4
EMP100214,Oktavia Subekti,709787.0,16,PT Aurora Beauty Indonesia,Distribution,Sales Supervisor,Marketing,Sales,HR & Corp Affairs,V,S1,Business,43.0,99.0,CD,conscientious-dominant,INTP,109.51351351351352,27.464839094159714,4
EMP100215,Valdo Wijaya,822227.0,97,PT VASKA Wellness,HQ,Brand Executive,Finance,Product Dev,Commercial,III,S2,Engineering,64.0,79.0,CS,conscientious-steadiness,ENFP,105.0,20.0,7
EMP100216,Sari Ananda,408721.0,10,PT Mandala Distribution Center,Distribution,Sales Supervisor,R&D,Talent Management,Commercial,IV,SMA,Engineering,85.0,20.0,DC,dominant-conscientious,INFP,111.0,25.0,5
EMP100217,Luthfi Purnama,738931.0,35,PT VASKA Wellness,Plant,Brand Executive,Operations,Sales,Technology,III,D3,Design,66.0,88.0,SC,steadiness-conscientious,INTP,109.51351351351352,32.0,1
EMP100218,Ayu Lukman,945788.0,35,PT Mandala Distribution Center,Store,Data Analyst,R&D,Digital Marketing,HR & Corp Affairs,IV,S2,Business,59.0,98.0,ID,influencer-dominant,ESTP,95.0,27.0,1
EMP100219,Julia Kusuma Santoso,398604.0,14,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,Operations,Product Dev,HR & Corp Affairs,IV,D3,Engineering,69.0,52.0,ID,influencer-dominant,ENTJ,106.0,39.0,2
EMP100220,Rizka Adi Setiawan,454642.0,63,PT VASKA Wellness,HQ,Supply Planner,R&D,Product Dev,Technology,III,SMA,Psychology,56.0,76.0,SI,steadiness-influencer,INTP,84.0,18.0,1
EMP100221,Dimas Qolbi Maulana,565432.0,3,PT Mandala Distribution Center,Store,Data Analyst,IT,Product Dev,Technology,III,D3,Business,61.0,50.0,SI,steadiness-influencer,ESFJ,119.0,33.0,5
EMP100222,Luthfi Wijaya,476268.0,88,PT VASKA Wellness,Plant,Brand Executive,Finance,Sales,HR & Corp Affairs,IV,S2,Business,30.0,93.0,CD,conscientious-dominant,INTJ,88.0,28.0,4
EMP100223,Utami Mahardika Rohman,812910.0,2,PT Mandala Distribution Center,Plant,Data Analyst,IT,Sales,Technology,V,SMA,Economics,61.0,96.0,IS,influencer-steadiness,ENFP,96.0,23.0,8
EMP100224,Rafa Maulida,414878.0,75,PT Aurora Beauty Indonesia,HQ,HRBP,HR,Digital Marketing,Commercial,V,D3,Engineering,79.0,67.0,CD,conscientious-dominant,ENFJ,114.0,22.0,8
EMP100225,Fajar Purnama,410679.0,48,PT Lumo Cosmetics Asia,Distribution,Supply Planner,IT,Digital Marketing,Commercial,V,S2,Design,38.0,28.0,SI,steadiness-influencer,Unknown,123.0,31.0,4
EMP100226,Nabila Simanjuntak,407321.0,11,PT VASKA Wellness,Distribution,HRBP,IT,Digital Marketing,Commercial,III,S1,Engineering,76.0,73.0,CS,conscientious-steadiness,ENTP,124.0,30.0,8
EMP100227,Wulan Suharto,836120.0,61,PT VASKA Wellness,Store,Brand Executive,R&D,Sales,Technology,IV,S1,Engineering,39.0,89.0,DS,dominant-steadiness,ISTJ,102.0,24.0,4
EMP100228,Satya Candra Handayani,827729.0,53,PT Mandala Distribution Center,HQ,Data Analyst,HR,Sales,Commercial,IV,S1,Engineering,97.0,46.0,ID,influencer-dominant,ISFJ,116.0,29.0,6
EMP100229,Rizki Putra,636376.0,22,PT VASKA Wellness,HQ,Supply Planner,Operations,Talent Management,Technology,V,S2,Psychology,69.0,55.0,CI,conscientious-influencer,ISFP,103.0,12.0,8
EMP100230,Eko Indrawan,222544.0,91,PT Mandala Distribution Center,Store,Brand Executive,HR,Digital Marketing,Technology,IV,S1,Engineering,30.0,63.0,IC,influencer-conscientious,ESFP,90.0,18.0,7
EMP100231,Satya Halim Hidayat,732788.0,17,PT Lumo Cosmetics Asia,Store,Brand Executive,IT,Talent Management,Commercial,IV,S1,Economics,60.0,70.0,SI,steadiness-influencer,ENFP,139.0,23.0,6
EMP100232,Zaki Ridwan,501019.0,65,PT Aurora Beauty Indonesia,Distribution,Brand Executive,Marketing,Sales,Technology,V,S2,Design,59.0,75.0,IC,influencer-conscientious,ESTJ,109.51351351351352,27.464839094159714,9
EMP100233,Utami Iqbal Gunawan,240856.0,66,PT VASKA Wellness,Store,Supply Planner,Operations,Sales,Technology,IV,SMA,Statistics,81.0,41.0,IC,influencer-conscientious,ENFP,125.0,31.0,5
